YEAR,IC,PROJECT,PI,PMID,is_open_data
2021,NIAID,AI005066,"Daniel C Douek, MD, PhD",34237254,True
2021,NIAID,AI005133,"Daniel C Douek, MD, PhD",34310620,True
2021,NIAID,AI005033,"Daniel C Douek, MD, PhD",34310620,True
2021,NIAID,AI005034,"Daniel C Douek, MD, PhD",34310620,True
2021,NIAID,AI005066,"Daniel C Douek, MD, PhD",34310620,True
2021,NIAID,AI005151,"Daniel C Douek, MD, PhD",34310620,True
2021,NIAID,AI005133,"Daniel C Douek, MD, PhD",34315825,False
2021,NIAID,AI005033,"Daniel C Douek, MD, PhD",34315825,False
2021,NIAID,AI005034,"Daniel C Douek, MD, PhD",34315825,False
2021,NIAID,AI005066,"Daniel C Douek, MD, PhD",34315825,False
2021,NIAID,AI005151,"Daniel C Douek, MD, PhD",34315825,False
2021,NIAID,AI005133,"Daniel C Douek, MD, PhD",34417590,False
2021,NIAID,AI005033,"Daniel C Douek, MD, PhD",34417590,False
2021,NIAID,AI005034,"Daniel C Douek, MD, PhD",34417590,False
2021,NIAID,AI005066,"Daniel C Douek, MD, PhD",34417590,False
2021,NIAID,AI005151,"Daniel C Douek, MD, PhD",34417590,False
2021,NIAID,AI001171,"Daniel Leo Barber, PhD",33005414,False
2021,NIAID,AI001171,"Daniel Leo Barber, PhD",33020661,False
2021,NIAID,AI001171,"Daniel Leo Barber, PhD",33446526,True
2021,NIAID,AI001171,"Daniel Leo Barber, PhD",33452107,True
2021,NIAID,AI001171,"Daniel Leo Barber, PhD",33717122,False
2021,NIAID,AI001171,"Daniel Leo Barber, PhD",34158594,False
2021,NIAID,AI001171,"Daniel Leo Barber, PhD",34193462,False
2021,NIAID,AI001171,"Daniel Leo Barber, PhD",34347010,True
2021,NIAID,AI001274,"Daniella Schwartz, MD",32743590,True
2021,NIAID,AI001251,"Daniella Schwartz, MD",33619160,False
2021,NIAID,AI000394,"David Harvey Margulies, PhD, MD",32601097,False
2021,NIAID,AI001267,"David Harvey Margulies, PhD, MD",33532775,False
2021,NIAID,AI000394,"David Harvey Margulies, PhD, MD",33633747,True
2021,NIAID,AI001267,"David Harvey Margulies, PhD, MD",34159326,True
2021,NIAID,AI000494,"David Sacks, PhD",32101732,False
2021,NIAID,AI000494,"David Sacks, PhD",32276966,True
2021,NIAID,AI000494,"David Sacks, PhD",32282850,False
2021,NIAID,AI000256,"David Sacks, PhD",33530584,False
2021,NIAID,AI000256,"David Sacks, PhD",33615281,False
2021,NIAID,AI000249,"Dean Darrel Metcalfe, MD",30948489,False
2021,NIAID,AI000249,"Dean Darrel Metcalfe, MD",32222457,False
2021,NIAID,AI000249,"Dean Darrel Metcalfe, MD",33220657,False
2021,NIAID,AI000249,"Dean Darrel Metcalfe, MD",33259149,False
2021,NIAID,AI000249,"Dean Darrel Metcalfe, MD",33745886,True
2021,NIAID,AI001206,"Dean Darrel Metcalfe, MD",33941653,False
2021,NIAID,AI005131,"Eli Boritz, MD, PhD",31913161,False
2021,NIAID,AI005131,"Eli Boritz, MD, PhD",31991737,False
2021,NIAID,AI005156,"Eli Boritz, MD, PhD",32130953,True
2021,NIAID,AI005156,"Eli Boritz, MD, PhD",32690707,True
2021,NIAID,AI005157,"Eli Boritz, MD, PhD",33831133,False
2021,NIAID,AI001234,"Elise M O'Connell, MD",31232448,False
2021,NIAID,AI001234,"Elise M O'Connell, MD",31642423,False
2021,NIAID,AI001234,"Elise M O'Connell, MD",32198510,False
2021,NIAID,AI001234,"Elise M O'Connell, MD",33124666,False
2021,NIAID,AI000989,"Elizabeth M Kang, MD, BA",31988463,False
2021,NIAID,AI000989,"Elizabeth M Kang, MD, BA",32314173,False
2021,NIAID,AI000989,"Elizabeth M Kang, MD, BA",33284949,False
2021,NIAID,AI000989,"Elizabeth M Kang, MD, BA",33740872,False
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",30877752,False
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",32396922,True
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",32511299,True
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",32516797,True
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",32544096,False
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",32560095,True
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",32645325,True
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",32773483,False
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",32839775,False
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",32908007,True
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",32946437,True
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",33020268,False
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",33248470,True
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",33269401,False
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",33431511,True
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",33441540,True
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",33447831,False
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",33599611,True
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",33758847,True
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",33863887,False
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",33922222,False
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",34028721,False
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",34156261,True
2021,NIAID,AI001052,"Elizabeth R Fischer, MA",34162308,False
2021,NIAID,AI001322,"Elodie Ghedin, PhD",32718933,False
2021,NIAID,AI001322,"Elodie Ghedin, PhD",32779567,False
2021,NIAID,AI001322,"Elodie Ghedin, PhD",32866158,True
2021,NIAID,AI001323,"Elodie Ghedin, PhD",32981324,True
2021,NIAID,AI001323,"Elodie Ghedin, PhD",33046650,True
2021,NIAID,AI001323,"Elodie Ghedin, PhD",33284326,True
2021,NIAID,AI001323,"Elodie Ghedin, PhD",33408879,False
2021,NIAID,AI001324,"Elodie Ghedin, PhD",33446604,True
2021,NIAID,AI001323,"Elodie Ghedin, PhD",33582300,True
2021,NIAID,AI001324,"Elodie Ghedin, PhD",34198050,False
2021,NIAID,AI001343,Emily Elizabeth Speranza,33376221,False
2021,NIAID,AI001288,"Emmie De Wit, PhD",32645325,True
2021,NIAID,AI001288,"Emmie De Wit, PhD",32848158,False
2021,NIAID,AI001288,"Emmie De Wit, PhD",33090972,True
2021,NIAID,AI001288,"Emmie De Wit, PhD",33248470,True
2021,NIAID,AI001288,"Emmie De Wit, PhD",33431511,True
2021,NIAID,AI001259,"Emmie De Wit, PhD",33431511,True
2021,NIAID,AI001259,"Emmie De Wit, PhD",33443221,False
2021,NIAID,AI001288,"Emmie De Wit, PhD",33465158,True
2021,NIAID,AI001259,"Emmie De Wit, PhD",33465158,True
2021,NIAID,AI001288,"Emmie De Wit, PhD",34111271,False
2021,NIAID,AI001259,"Emmie De Wit, PhD",34111271,False
2021,NIAID,AI001288,"Emmie De Wit, PhD",34120579,False
2021,NIAID,AI001246,"Eric Calvo, BSc, PhD",32799410,False
2021,NIAID,AI001246,"Eric Calvo, BSc, PhD",32984076,False
2021,NIAID,AI001246,"Eric Calvo, BSc, PhD",32992542,True
2021,NIAID,AI001246,"Eric Calvo, BSc, PhD",33077743,True
2021,NIAID,AI001246,"Eric Calvo, BSc, PhD",33407511,False
2021,NIAID,AI001246,"Eric Calvo, BSc, PhD",34235489,False
2021,NIAID,AI000525,"Eric O Long, PhD",31921143,False
2021,NIAID,AI000224,"Ethan M Shevach, MD",32362895,False
2021,NIAID,AI001045,"Ethan M Shevach, MD",32709481,False
2021,NIAID,AI000905,"Frank Gherardini, PhD",31932313,False
2021,NIAID,AI000905,"Frank Gherardini, PhD",32427963,False
2021,NIAID,AI001195,"Frank R DeLeo, PhD",33622728,False
2021,NIAID,AI001079,"Frank R DeLeo, PhD",34873293,True
2021,NIAID,AI000585,"H Clifford Lane, MD",31298273,False
2021,NIAID,AI000936,"H Clifford Lane, MD",32976026,False
2021,NIAID,AI000936,"H Clifford Lane, MD",33038947,False
2021,NIAID,AI000585,"H Clifford Lane, MD",33095540,True
2021,NIAID,AI000936,"H Clifford Lane, MD",33215168,True
2021,NIAID,AI000936,"H Clifford Lane, MD",33232588,False
2021,NIAID,AI000936,"H Clifford Lane, MD",33354527,False
2021,NIAID,AI000936,"H Clifford Lane, MD",33356051,False
2021,NIAID,AI000936,"H Clifford Lane, MD",33399856,False
2021,NIAID,AI000936,"H Clifford Lane, MD",33460347,False
2021,NIAID,AI000936,"H Clifford Lane, MD",33485369,False
2021,NIAID,AI000585,"H Clifford Lane, MD",33587436,True
2021,NIAID,AI000936,"H Clifford Lane, MD",33709142,False
2021,NIAID,AI000585,"H Clifford Lane, MD",33974707,False
2021,NIAID,AI000936,"H Clifford Lane, MD",34050748,False
2021,NIAID,AI000936,"H Clifford Lane, MD",34125574,False
2021,NIAID,AI001062,"Hans Christian Ackerman, BS, MSc, DPhil, MD",32667040,False
2021,NIAID,AI001150,"Hans Christian Ackerman, BS, MSc, DPhil, MD",32673439,False
2021,NIAID,AI001062,"Hans Christian Ackerman, BS, MSc, DPhil, MD",32698842,True
2021,NIAID,AI001150,"Hans Christian Ackerman, BS, MSc, DPhil, MD",33091354,False
2021,NIAID,AI001062,"Hans Christian Ackerman, BS, MSc, DPhil, MD",33239619,True
2021,NIAID,AI001062,"Hans Christian Ackerman, BS, MSc, DPhil, MD",33616392,False
2021,NIAID,AI001150,"Hans Christian Ackerman, BS, MSc, DPhil, MD",33650125,False
2021,NIAID,AI001062,"Hans Christian Ackerman, BS, MSc, DPhil, MD",34106920,False
2021,NIAID,AI001062,"Hans Christian Ackerman, BS, MSc, DPhil, MD",34249305,False
2021,NIAID,AI001062,"Hans Christian Ackerman, BS, MSc, DPhil, MD",34337556,False
2021,NIAID,AI000845,"Harlan D Caldwell, PhD",32817110,False
2021,NIAID,AI000845,"Harlan D Caldwell, PhD",34101486,True
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",31493539,False
2021,NIAID,AI000989,"Harry Lewis Malech, MD, BA",31988463,False
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",31988463,False
2021,NIAID,AI000645,"Harry Lewis Malech, MD, BA",31988463,False
2021,NIAID,AI000989,"Harry Lewis Malech, MD, BA",32314173,False
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",32314173,False
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",32556283,True
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",32681206,False
2021,NIAID,AI000645,"Harry Lewis Malech, MD, BA",32681206,False
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",32949809,False
2021,NIAID,AI001122,"Harry Lewis Malech, MD, BA",33007327,False
2021,NIAID,AI000989,"Harry Lewis Malech, MD, BA",33284949,False
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",33284949,False
2021,NIAID,AI000645,"Harry Lewis Malech, MD, BA",33284949,False
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",33623984,False
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",33650026,False
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",33674380,True
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",33708388,False
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",33712802,False
2021,NIAID,AI000989,"Harry Lewis Malech, MD, BA",33740872,False
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",33740872,False
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",33804872,False
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",33892719,False
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",33948577,False
2021,NIAID,AI000644,"Harry Lewis Malech, MD, BA",33974366,False
2021,NIAID,AI001225,"Heather Dawn Hickman, PhD",33139915,True
2021,NIAID,AI001225,"Heather Dawn Hickman, PhD",33434494,False
2021,NIAID,AI001225,"Heather Dawn Hickman, PhD",33636133,False
2021,NIAID,AI001225,"Heather Dawn Hickman, PhD",34050141,False
2021,NIAID,AI001225,"Heather Dawn Hickman, PhD",34662808,True
2021,NIAID,AI001088,"Heinrich Ulrich Feldmann, MD, PhD",32054787,False
2021,NIAID,AI001300,"Heinrich Ulrich Feldmann, MD, PhD",32690628,True
2021,NIAID,AI001089,"Heinrich Ulrich Feldmann, MD, PhD",32704046,True
2021,NIAID,AI001089,"Heinrich Ulrich Feldmann, MD, PhD",32754877,True
2021,NIAID,AI001189,"Heinrich Ulrich Feldmann, MD, PhD",32754877,True
2021,NIAID,AI001300,"Heinrich Ulrich Feldmann, MD, PhD",32848158,False
2021,NIAID,AI001189,"Heinrich Ulrich Feldmann, MD, PhD",32956349,True
2021,NIAID,AI001089,"Heinrich Ulrich Feldmann, MD, PhD",32959767,False
2021,NIAID,AI001300,"Heinrich Ulrich Feldmann, MD, PhD",33003988,False
2021,NIAID,AI001300,"Heinrich Ulrich Feldmann, MD, PhD",33090972,True
2021,NIAID,AI001300,"Heinrich Ulrich Feldmann, MD, PhD",33251966,False
2021,NIAID,AI001188,"Heinrich Ulrich Feldmann, MD, PhD",33257849,False
2021,NIAID,AI001300,"Heinrich Ulrich Feldmann, MD, PhD",33431511,True
2021,NIAID,AI001188,"Heinrich Ulrich Feldmann, MD, PhD",33572859,False
2021,NIAID,AI001089,"Heinrich Ulrich Feldmann, MD, PhD",34072112,True
2021,NIAID,AI001088,"Heinrich Ulrich Feldmann, MD, PhD",34200548,False
2021,NIAID,AI001188,"Heinrich Ulrich Feldmann, MD, PhD",34200548,False
2021,NIAID,AI001189,"Heinrich Ulrich Feldmann, MD, PhD",34200548,False
2021,NIAID,AI001300,"Heinrich Ulrich Feldmann, MD, PhD",34200548,False
2021,NIAID,AI001059,"Helen C Su, MD, PhD",32955488,False
2021,NIAID,AI001265,"Helen C Su, MD, PhD",32972995,True
2021,NIAID,AI001265,"Helen C Su, MD, PhD",32972996,True
2021,NIAID,AI001265,"Helen C Su, MD, PhD",33232303,False
2021,NIAID,AI001265,"Helen C Su, MD, PhD",33363283,False
2021,NIAID,AI001059,"Helen C Su, MD, PhD",33544838,False
2021,NIAID,AI001059,"Helen C Su, MD, PhD",33551039,True
2021,NIAID,AI001059,"Helen C Su, MD, PhD",33674380,True
2021,NIAID,AI001265,"Helen C Su, MD, PhD",33713619,False
2021,NIAID,AI001265,"Helen C Su, MD, PhD",33762578,False
2021,NIAID,AI001265,"Helen C Su, MD, PhD",33890986,True
2021,NIAID,AI001059,"Helen C Su, MD, PhD",33956074,True
2021,NIAID,AI001059,"Helen C Su, MD, PhD",34185153,False
2021,NIAID,AI001265,"Helen C Su, MD, PhD",34309902,False
2021,NIAID,AI001265,"Helen C Su, MD, PhD",34413139,False
2021,NIAID,AI001265,"Helen C Su, MD, PhD",34413140,True
2021,NIAID,AI001059,"Helen C Su, MD, PhD",34473196,False
2021,NIAID,AI001265,"Helen C Su, MD, PhD",34521813,True
2021,NIAID,AI000249,"Hirsh David Komarow, MD",30948489,False
2021,NIAID,AI000249,"Hirsh David Komarow, MD",32222457,False
2021,NIAID,AI000249,"Hirsh David Komarow, MD",33220657,False
2021,NIAID,AI000249,"Hirsh David Komarow, MD",33259149,False
2021,NIAID,AI000249,"Hirsh David Komarow, MD",33745886,True
2021,NIAID,AI001107,"Iain Fraser, PhD",33141508,True
2021,NIAID,AI001106,"Iain Fraser, PhD",33141508,True
2021,NIAID,AI001107,"Iain Fraser, PhD",33239787,False
2021,NIAID,AI001106,"Iain Fraser, PhD",33239787,False
2021,NIAID,AI001107,"Iain Fraser, PhD",33293463,True
2021,NIAID,AI001106,"Iain Fraser, PhD",33293463,True
2021,NIAID,AI001107,"Iain Fraser, PhD",33684179,True
2021,NIAID,AI001106,"Iain Fraser, PhD",33684179,True
2021,NIAID,AI001107,"Iain Fraser, PhD",33894945,False
2021,NIAID,AI001106,"Iain Fraser, PhD",33894945,False
2021,NIAID,AI001107,"Iain Fraser, PhD",34342534,False
2021,NIAID,AI001043,"Ian A Myles, MD",32369445,False
2021,NIAID,AI001043,"Ian A Myles, MD",33446526,True
2021,NIAID,AI001043,"Ian A Myles, MD",33662027,False
2021,NIAID,AI001043,"Ian A Myles, MD",34308414,False
2021,NIAID,AI001043,"Ian A Myles, MD",34723253,False
2021,NIAID,AI001121,"Irini Sereti, MD",31190050,False
2021,NIAID,AI001121,"Irini Sereti, MD",31493539,False
2021,NIAID,AI001121,"Irini Sereti, MD",32016127,False
2021,NIAID,AI001121,"Irini Sereti, MD",32055640,False
2021,NIAID,AI001121,"Irini Sereti, MD",32224502,False
2021,NIAID,AI001121,"Irini Sereti, MD",32415070,False
2021,NIAID,AI001121,"Irini Sereti, MD",32426577,False
2021,NIAID,AI001121,"Irini Sereti, MD",32585776,False
2021,NIAID,AI001121,"Irini Sereti, MD",32634122,True
2021,NIAID,AI001121,"Irini Sereti, MD",32949118,False
2021,NIAID,AI001121,"Irini Sereti, MD",33005700,False
2021,NIAID,AI001121,"Irini Sereti, MD",33104218,False
2021,NIAID,AI001121,"Irini Sereti, MD",33136757,False
2021,NIAID,AI001121,"Irini Sereti, MD",33229895,False
2021,NIAID,AI001121,"Irini Sereti, MD",33252490,False
2021,NIAID,AI001121,"Irini Sereti, MD",33324725,False
2021,NIAID,AI000883,"James Arthos, PhD",31978062,True
2021,NIAID,AI000883,"James Arthos, PhD",31996483,False
2021,NIAID,AI000883,"James Arthos, PhD",32522853,False
2021,NIAID,AI000883,"James Arthos, PhD",32615983,False
2021,NIAID,AI000883,"James Arthos, PhD",32841266,False
2021,NIAID,AI000883,"James Arthos, PhD",33013878,False
2021,NIAID,AI000883,"James Arthos, PhD",33166790,True
2021,NIAID,AI000883,"James Arthos, PhD",33288704,True
2021,NIAID,AI000883,"James Arthos, PhD",33370382,False
2021,NIAID,AI000883,"James Arthos, PhD",33554060,True
2021,NIAID,AI001273,"James Arthos, PhD",33592317,False
2021,NIAID,AI001273,"James Arthos, PhD",33738124,True
2021,NIAID,AI001273,"James Arthos, PhD",34252616,False
2021,NIAID,AI001052,"James Cherry, PhD",30877752,False
2021,NIAID,AI001051,"James Cherry, PhD",31911494,True
2021,NIAID,AI001051,"James Cherry, PhD",31932728,True
2021,NIAID,AI001051,"James Cherry, PhD",32069335,False
2021,NIAID,AI001051,"James Cherry, PhD",32111619,True
2021,NIAID,AI001051,"James Cherry, PhD",32222457,False
2021,NIAID,AI001051,"James Cherry, PhD",32276966,True
2021,NIAID,AI001051,"James Cherry, PhD",32317323,True
2021,NIAID,AI001052,"James Cherry, PhD",32396922,True
2021,NIAID,AI001052,"James Cherry, PhD",32511299,True
2021,NIAID,AI001052,"James Cherry, PhD",32516797,True
2021,NIAID,AI001051,"James Cherry, PhD",32518308,True
2021,NIAID,AI001052,"James Cherry, PhD",32544096,False
2021,NIAID,AI001052,"James Cherry, PhD",32560095,True
2021,NIAID,AI001051,"James Cherry, PhD",32601220,True
2021,NIAID,AI001051,"James Cherry, PhD",32601431,False
2021,NIAID,AI001051,"James Cherry, PhD",32606244,True
2021,NIAID,AI001052,"James Cherry, PhD",32645325,True
2021,NIAID,AI001051,"James Cherry, PhD",32647003,True
2021,NIAID,AI001051,"James Cherry, PhD",32673754,True
2021,NIAID,AI001051,"James Cherry, PhD",32709745,True
2021,NIAID,AI001051,"James Cherry, PhD",32709983,False
2021,NIAID,AI001052,"James Cherry, PhD",32773483,False
2021,NIAID,AI001052,"James Cherry, PhD",32839775,False
2021,NIAID,AI001051,"James Cherry, PhD",32908007,True
2021,NIAID,AI001052,"James Cherry, PhD",32908007,True
2021,NIAID,AI001052,"James Cherry, PhD",32946437,True
2021,NIAID,AI001052,"James Cherry, PhD",33020268,False
2021,NIAID,AI001051,"James Cherry, PhD",33077647,False
2021,NIAID,AI001052,"James Cherry, PhD",33248470,True
2021,NIAID,AI001052,"James Cherry, PhD",33269401,False
2021,NIAID,AI001051,"James Cherry, PhD",33314777,False
2021,NIAID,AI001051,"James Cherry, PhD",33356838,True
2021,NIAID,AI001051,"James Cherry, PhD",33376221,False
2021,NIAID,AI001051,"James Cherry, PhD",33395287,True
2021,NIAID,AI001052,"James Cherry, PhD",33431511,True
2021,NIAID,AI001051,"James Cherry, PhD",33434494,False
2021,NIAID,AI001052,"James Cherry, PhD",33441540,True
2021,NIAID,AI001052,"James Cherry, PhD",33447831,False
2021,NIAID,AI001051,"James Cherry, PhD",33452107,True
2021,NIAID,AI001052,"James Cherry, PhD",33599611,True
2021,NIAID,AI001051,"James Cherry, PhD",33615179,False
2021,NIAID,AI001051,"James Cherry, PhD",33651853,False
2021,NIAID,AI001051,"James Cherry, PhD",33731830,False
2021,NIAID,AI001051,"James Cherry, PhD",33741942,False
2021,NIAID,AI001052,"James Cherry, PhD",33758847,True
2021,NIAID,AI001051,"James Cherry, PhD",33821267,False
2021,NIAID,AI001052,"James Cherry, PhD",33863887,False
2021,NIAID,AI001051,"James Cherry, PhD",33888584,True
2021,NIAID,AI001052,"James Cherry, PhD",33922222,False
2021,NIAID,AI001051,"James Cherry, PhD",34028721,False
2021,NIAID,AI001052,"James Cherry, PhD",34028721,False
2021,NIAID,AI001051,"James Cherry, PhD",34038035,False
2021,NIAID,AI001051,"James Cherry, PhD",34101486,True
2021,NIAID,AI001051,"James Cherry, PhD",34108259,False
2021,NIAID,AI001051,"James Cherry, PhD",34135907,False
2021,NIAID,AI001052,"James Cherry, PhD",34156261,True
2021,NIAID,AI001052,"James Cherry, PhD",34162308,False
2021,NIAID,AI001051,"James Cherry, PhD",34235489,False
2021,NIAID,AI001051,"James Cherry, PhD",34313548,False
2021,NIAID,AI001051,"James Cherry, PhD",34315806,True
2021,NIAID,AI005154,Jason Graham Gall,31932825,False
2021,NIAID,AI005154,Jason Graham Gall,32080235,False
2021,NIAID,AI005154,Jason Graham Gall,32224438,True
2021,NIAID,AI005063,Jason Graham Gall,32286643,True
2021,NIAID,AI005063,Jason Graham Gall,33864736,True
2021,NIAID,AI005154,Jason Graham Gall,33954330,False
2021,NIAID,AI005154,Jason Graham Gall,34167299,False
2021,NIAID,AI005121,Jason Graham Gall,34200826,False
2021,NIAID,AI005153,Jason Graham Gall,34379916,False
2021,NIAID,AI005165,Jason Graham Gall,34426807,True
2021,NIAID,AI001029,"Jason Michael Brenchley, MS, PhD",32014111,False
2021,NIAID,AI001029,"Jason Michael Brenchley, MS, PhD",32066947,False
2021,NIAID,AI001029,"Jason Michael Brenchley, MS, PhD",32127451,False
2021,NIAID,AI001029,"Jason Michael Brenchley, MS, PhD",32282850,False
2021,NIAID,AI001029,"Jason Michael Brenchley, MS, PhD",32317323,True
2021,NIAID,AI001029,"Jason Michael Brenchley, MS, PhD",32415070,False
2021,NIAID,AI001029,"Jason Michael Brenchley, MS, PhD",32426577,False
2021,NIAID,AI001029,"Jason Michael Brenchley, MS, PhD",33861500,False
2021,NIAID,AI000986,"Jeffery K Taubenberger, BS, MD, PhD",30953061,True
2021,NIAID,AI001271,"Jeffery K Taubenberger, BS, MD, PhD",33169014,True
2021,NIAID,AI001157,"Jeffery K Taubenberger, BS, MD, PhD",33211860,False
2021,NIAID,AI001157,"Jeffery K Taubenberger, BS, MD, PhD",33824333,True
2021,NIAID,AI000986,"Jeffery K Taubenberger, BS, MD, PhD",33824333,True
2021,NIAID,AI001271,"Jeffery K Taubenberger, BS, MD, PhD",34111372,True
2021,NIAID,AI001258,"Jeffrey Cohen, MD",32972996,True
2021,NIAID,AI001258,"Jeffrey Cohen, MD",33089311,False
2021,NIAID,AI000058,"Jeffrey Cohen, MD",33095855,False
2021,NIAID,AI000978,"Jeffrey Cohen, MD",33095855,False
2021,NIAID,AI000913,"Jeffrey Cohen, MD",33095855,False
2021,NIAID,AI001258,"Jeffrey Cohen, MD",33232303,False
2021,NIAID,AI001258,"Jeffrey Cohen, MD",33331927,False
2021,NIAID,AI000058,"Jeffrey Cohen, MD",33661412,False
2021,NIAID,AI000978,"Jeffrey Cohen, MD",33661412,False
2021,NIAID,AI000913,"Jeffrey Cohen, MD",33661412,False
2021,NIAID,AI001258,"Jeffrey Cohen, MD",33713619,False
2021,NIAID,AI000548,"Jeffrey Cohen, MD",33718970,False
2021,NIAID,AI001258,"Jeffrey Cohen, MD",33983545,True
2021,NIAID,AI000058,"Jeffrey Cohen, MD",34171765,False
2021,NIAID,AI000978,"Jeffrey Cohen, MD",34171765,False
2021,NIAID,AI000913,"Jeffrey Cohen, MD",34171765,False
2021,NIAID,AI001066,"Jessica Elizabeth Manning, MD",32394887,False
2021,NIAID,AI001066,"Jessica Elizabeth Manning, MD",32730249,True
2021,NIAID,AI001311,"Jessica Elizabeth Manning, MD",33057676,False
2021,NIAID,AI001333,"Jesus Gilberto Valenzuela, PhD",31620776,True
2021,NIAID,AI001062,"Jesus Gilberto Valenzuela, PhD",32667040,False
2021,NIAID,AI001062,"Jesus Gilberto Valenzuela, PhD",32698842,True
2021,NIAID,AI000932,"Jesus Gilberto Valenzuela, PhD",32887545,False
2021,NIAID,AI000932,"Jesus Gilberto Valenzuela, PhD",32907950,False
2021,NIAID,AI000932,"Jesus Gilberto Valenzuela, PhD",33108348,False
2021,NIAID,AI000932,"Jesus Gilberto Valenzuela, PhD",33122717,False
2021,NIAID,AI001062,"Jesus Gilberto Valenzuela, PhD",33239619,True
2021,NIAID,AI001062,"Jesus Gilberto Valenzuela, PhD",33616392,False
2021,NIAID,AI000932,"Jesus Gilberto Valenzuela, PhD",33617528,False
2021,NIAID,AI000932,"Jesus Gilberto Valenzuela, PhD",33633731,False
2021,NIAID,AI000932,"Jesus Gilberto Valenzuela, PhD",34050141,False
2021,NIAID,AI001062,"Jesus Gilberto Valenzuela, PhD",34106920,False
2021,NIAID,AI000932,"Jesus Gilberto Valenzuela, PhD",34106920,False
2021,NIAID,AI000932,"Jesus Gilberto Valenzuela, PhD",34140472,True
2021,NIAID,AI001062,"Jesus Gilberto Valenzuela, PhD",34249305,False
2021,NIAID,AI000932,"Jesus Gilberto Valenzuela, PhD",34330999,True
2021,NIAID,AI001062,"Jesus Gilberto Valenzuela, PhD",34337556,False
2021,NIAID,AI001169,"Jinfang Zhu, PhD",34187897,False
2021,NIAID,AI001250,"Joel Vega-Rodriguez, PhD",32256353,True
2021,NIAID,AI001250,"Joel Vega-Rodriguez, PhD",33273588,False
2021,NIAID,AI001250,"Joel Vega-Rodriguez, PhD",33479155,True
2021,NIAID,AI001250,"Joel Vega-Rodriguez, PhD",33547079,False
2021,NIAID,AI001250,"Joel Vega-Rodriguez, PhD",33653959,False
2021,NIAID,AI001250,"Joel Vega-Rodriguez, PhD",33741942,False
2021,NIAID,AI001012,"John F Andersen, PhD",33199367,False
2021,NIAID,AI001012,"John F Andersen, PhD",33864815,False
2021,NIAID,AI001012,"John F Andersen, PhD",34050141,False
2021,NIAID,AI000739,"John H Kehrl, MD",32929041,False
2021,NIAID,AI001272,"John H Kehrl, MD",33157038,True
2021,NIAID,AI000739,"John H Kehrl, MD",33634751,False
2021,NIAID,AI000738,"John H Kehrl, MD",34135907,False
2021,NIAID,AI000739,"John H Kehrl, MD",34313548,False
2021,NIAID,AI000155,"John Isaac Gallin, MD",33232303,False
2021,NIAID,AI005142,"John Nicholas Misasi, MD",33091382,True
2021,NIAID,AI005142,"John Nicholas Misasi, MD",33831133,False
2021,NIAID,AI005142,"John Nicholas Misasi, MD",34210892,True
2021,NIAID,AI001249,"John Paul Dekker, MD",32107536,False
2021,NIAID,AI001249,"John Paul Dekker, MD",32688055,True
2021,NIAID,AI001249,"John Paul Dekker, MD",32878952,True
2021,NIAID,AI001249,"John Paul Dekker, MD",32916100,False
2021,NIAID,AI001249,"John Paul Dekker, MD",33336253,True
